YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2025,1,JAN,2025-01-02,SW FAB,FAB (FIR),SFR,3921170,3844554.2199999997,3786302.74
2025,1,JAN,2025-01-02,Serbia and Montenegro,State (FIR),CPF,471113,470406.10000000003,463831.31
2025,1,JAN,2025-01-02,Serbia and Montenegro,State (FIR),FTFM,470275,469077.27,460191.28
2025,1,JAN,2025-01-02,Serbia and Montenegro,State (FIR),SFR,457511,456389.17,447924.57
2025,1,JAN,2025-01-02,Slovakia,State (FIR),CPF,167913,167495.94,161292.05000000002
2025,1,JAN,2025-01-02,Slovakia,State (FIR),FTFM,167975,167470.41,160319.87
2025,1,JAN,2025-01-02,Slovakia,State (FIR),SFR,160362,159864.5,153563.16
2025,1,JAN,2025-01-02,Slovenia,State (FIR),CPF,114524,114442.44,113023
2025,1,JAN,2025-01-02,Slovenia,State (FIR),FTFM,114240,114200.68000000001,112408.92
2025,1,JAN,2025-01-02,Slovenia,State (FIR),SFR,109382,109350.39,107699.67
2025,1,JAN,2025-01-02,Spain,State (FIR),CPF,3072309,3035665.67,2987172.25
2025,1,JAN,2025-01-02,Spain,State (FIR),FTFM,3091516,3026453.4,2968439.71
2025,1,JAN,2025-01-02,Spain,State (FIR),SFR,3039922,2977249.4699999997,2920646.42
2025,1,JAN,2025-01-02,Spain (Canarias),State (FIR),CPF,417883,414841.91000000003,407515.07
2025,1,JAN,2025-01-02,Spain (Canarias),State (FIR),FTFM,411655,405351.9,395555.11
2025,1,JAN,2025-01-02,Spain (Canarias),State (FIR),SFR,386436,380224.61,370364.93
2025,1,JAN,2025-01-02,Spain (Continental),State (FIR),CPF,2654426,2620823.76,2579657.18
2025,1,JAN,2025-01-02,Spain (Continental),State (FIR),FTFM,2679861,2621101.5,2572884.6
2025,1,JAN,2025-01-02,Spain (Continental),State (FIR),SFR,2653486,2597024.86,2550281.49
2025,1,JAN,2025-01-02,Sweden,State (FIR),CPF,545538,544450.51,538187.88
2025,1,JAN,2025-01-02,Sweden,State (FIR),FTFM,551850,547644.67,538236.65
2025,1,JAN,2025-01-02,Sweden,State (FIR),SFR,539888,535914.7,527553.13
2025,1,JAN,2025-01-02,Switzerland,State (FIR),CPF,284109,282343.96,274119.18
2025,1,JAN,2025-01-02,Switzerland,State (FIR),FTFM,292546,287984.12,276135.41000000003
2025,1,JAN,2025-01-02,Switzerland,State (FIR),SFR,293632,289550.72000000003,278077.69
2025,1,JAN,2025-01-02,Türkiye,State (FIR),CPF,2712508,2660144.25,2588945.05
2025,1,JAN,2025-01-02,Türkiye,State (FIR),FTFM,2904137,2792519.99,2705082.14
2025,1,JAN,2025-01-02,Türkiye,State (FIR),SFR,2690144,2589775.85,2510451.5
2025,1,JAN,2025-01-02,UK (Continental),State (FIR),CPF,1741346,1717531.06,1681964.15
2025,1,JAN,2025-01-02,UK (Continental),State (FIR),FTFM,1715865,1671289.47,1625345.83
2025,1,JAN,2025-01-02,UK (Continental),State (FIR),SFR,1647120,1606745.35,1563432.38
2025,1,JAN,2025-01-02,UK-Ireland FAB,FAB (FIR),CPF,2051744,2023772.94,1987720.27
2025,1,JAN,2025-01-02,UK-Ireland FAB,FAB (FIR),FTFM,1988777,1938040.3399999999,1892183.46
2025,1,JAN,2025-01-02,UK-Ireland FAB,FAB (FIR),SFR,1891693,1845942.01,1802787.6600000001
2025,1,JAN,2025-01-03,Albania,State (FIR),CPF,107863,107456.67,105168.40000000001
2025,1,JAN,2025-01-03,Albania,State (FIR),FTFM,110345,109373.73,105682.59
2025,1,JAN,2025-01-03,Albania,State (FIR),SFR,103946,103067.55,99477.57
2025,1,JAN,2025-01-03,Armenia,State (FIR),CPF,49566,49265.23,47481.74
2025,1,JAN,2025-01-03,Armenia,State (FIR),FTFM,49800,49507.66,47452.44
2025,1,JAN,2025-01-03,Armenia,State (FIR),SFR,54155,53812.020000000004,51721.770000000004
2025,1,JAN,2025-01-03,Austria,State (FIR),CPF,674090,672878.46,662366.88
2025,1,JAN,2025-01-03,Austria,State (FIR),FTFM,679001,676390.22,661352.28
2025,1,JAN,2025-01-03,Austria,State (FIR),SFR,657912,655643.43,641371.5
2025,1,JAN,2025-01-03,BLUE MED FAB,FAB (FIR),CPF,3422456,3395640.99,3342647.68
2025,1,JAN,2025-01-03,BLUE MED FAB,FAB (FIR),FTFM,3421875,3370338.44,3304734.74
2025,1,JAN,2025-01-03,BLUE MED FAB,FAB (FIR),SFR,3334049,3288405.49,3226376.06
2025,1,JAN,2025-01-03,Baltic FAB,FAB (FIR),CPF,675802,668317.18,639572.62
2025,1,JAN,2025-01-03,Baltic FAB,FAB (FIR),FTFM,685879,674287.89,639209.3200000001
2025,1,JAN,2025-01-03,Baltic FAB,FAB (FIR),SFR,660654,650146.47,618779.98
2025,1,JAN,2025-01-03,Belgium,State (FIR),CPF,422483,420041.92,409658.37
2025,1,JAN,2025-01-03,Belgium,State (FIR),FTFM,448514,441537.39,424412.79000000004
2025,1,JAN,2025-01-03,Belgium,State (FIR),SFR,446862,440230.85000000003,423598.31
2025,1,JAN,2025-01-03,Bosnia and Herzegovina,State (FIR),CPF,263142,262747.29,259844.47
2025,1,JAN,2025-01-03,Bosnia and Herzegovina,State (FIR),FTFM,265537,265240.95,261585.88
2025,1,JAN,2025-01-03,Bosnia and Herzegovina,State (FIR),SFR,259382,259142.25,255639.4
2025,1,JAN,2025-01-03,Bulgaria,State (FIR),CPF,710824,709443.66,688742.78
2025,1,JAN,2025-01-03,Bulgaria,State (FIR),FTFM,696457,694340.25,672001.31
2025,1,JAN,2025-01-03,Bulgaria,State (FIR),SFR,666511,664474.6900000001,643787.48
2025,1,JAN,2025-01-03,Croatia,State (FIR),CPF,459473,458970.18,453989.64
2025,1,JAN,2025-01-03,Croatia,State (FIR),FTFM,455576,454811.41000000003,448738.88
2025,1,JAN,2025-01-03,Croatia,State (FIR),SFR,441472,440941.98,435254.65
2025,1,JAN,2025-01-03,Cyprus,State (FIR),CPF,284413,282599.73,272792.68
2025,1,JAN,2025-01-03,Cyprus,State (FIR),FTFM,285536,280656.67,270404.51
2025,1,JAN,2025-01-03,Cyprus,State (FIR),SFR,264686,260276.24000000002,251294.95
2025,1,JAN,2025-01-03,Czech Republic,State (FIR),CPF,369115,368022.05,361103.64
2025,1,JAN,2025-01-03,Czech Republic,State (FIR),FTFM,366523,364350.5,354517.03
2025,1,JAN,2025-01-03,Czech Republic,State (FIR),SFR,353356,351381.53,342031.81
2025,1,JAN,2025-01-03,DANUBE FAB,FAB (FIR),CPF,1612846,1607841.31,1559909.85
2025,1,JAN,2025-01-03,DANUBE FAB,FAB (FIR),FTFM,1586392,1579513.22,1528714.26
2025,1,JAN,2025-01-03,DANUBE FAB,FAB (FIR),SFR,1515006,1508653.25,1461543.9
2025,1,JAN,2025-01-03,DK-SE FAB,FAB (FIR),CPF,772329,770719.3200000001,762179.01
2025,1,JAN,2025-01-03,DK-SE FAB,FAB (FIR),FTFM,772509,767168.6900000001,754261.02
2025,1,JAN,2025-01-03,DK-SE FAB,FAB (FIR),SFR,761363,756422.2000000001,744368.1900000001
2025,1,JAN,2025-01-03,Denmark,State (FIR),CPF,266854,266543.49,263923.38
2025,1,JAN,2025-01-03,Denmark,State (FIR),FTFM,265776,264413.8,259879.95
2025,1,JAN,2025-01-03,Denmark,State (FIR),SFR,263045,261999.07,257784.25
2025,1,JAN,2025-01-03,EUROCONTROL Area (PRR),Area (FIR),CPF,28707408,28097206.75,27923166.72
2025,1,JAN,2025-01-03,EUROCONTROL Area (PRR),Area (FIR),FTFM,28785352,27844284,27614117.17
2025,1,JAN,2025-01-03,EUROCONTROL Area (PRR),Area (FIR),SFR,28059454,27182637.02,26958577.76
2025,1,JAN,2025-01-03,Estonia,State (FIR),CPF,81550,81187.08,76654.31
2025,1,JAN,2025-01-03,Estonia,State (FIR),FTFM,79067,78947.41,74473.09
2025,1,JAN,2025-01-03,Estonia,State (FIR),SFR,72067,71953.62,67844.49
2025,1,JAN,2025-01-03,FAB CE,FAB (FIR),CPF,2623594,2612820.6,2575265.34
2025,1,JAN,2025-01-03,FAB CE,FAB (FIR),FTFM,2615466,2597849.1,2550258.12
2025,1,JAN,2025-01-03,FAB CE,FAB (FIR),SFR,2528541,2512360.64,2467623.63
2025,1,JAN,2025-01-03,FAB CE (SES RP1),FAB (FIR),CPF,1901641,1893387.15,1862103.19
2025,1,JAN,2025-01-03,FAB CE (SES RP1),FAB (FIR),FTFM,1896305,1881892.51,1841884.6400000001
2025,1,JAN,2025-01-03,FAB CE (SES RP1),FAB (FIR),SFR,1828784,1815437.87,1777835.0899999999
2025,1,JAN,2025-01-03,FAB CE (SES RP2),FAB (FIR),CPF,2361478,2351810.32,2316445.11
2025,1,JAN,2025-01-03,FAB CE (SES RP2),FAB (FIR),FTFM,2352127,2335700.17,2290860.31
2025,1,JAN,2025-01-03,FAB CE (SES RP2),FAB (FIR),SFR,2270462,2255353.57,2213286.03
2025,1,JAN,2025-01-03,FABEC,FAB (FIR),CPF,7787829,7687284.2,7582288.94
2025,1,JAN,2025-01-03,FABEC,FAB (FIR),FTFM,7864697,7631484.5600000005,7493560.08
2025,1,JAN,2025-01-03,FABEC,FAB (FIR),SFR,7738923,7520084.94,7386012.03
2025,1,JAN,2025-01-03,Finland,State (FIR),CPF,133226,132884.71,128716.5
2025,1,JAN,2025-01-03,Finland,State (FIR),FTFM,132381,131778.33000000002,127317.01000000001
2025,1,JAN,2025-01-03,Finland,State (FIR),SFR,127316,126731.35,122359.41
2025,1,JAN,2025-01-03,France,State (FIR),CPF,4260073,4207037.68,4136677.62
2025,1,JAN,2025-01-03,France,State (FIR),FTFM,4266848,4141249.62,4053865.76
2025,1,JAN,2025-01-03,France,State (FIR),SFR,4199873,4081847.31,3996825.86
2025,1,JAN,2025-01-03,Georgia,State (FIR),CPF,237091,236312.53,223858.23
2025,1,JAN,2025-01-03,Georgia,State (FIR),FTFM,222251,220768.22,210408.68
2025,1,JAN,2025-01-03,Georgia,State (FIR),SFR,194448,193264.1,184582.51
2025,1,JAN,2025-01-03,Germany,State (FIR),CPF,2342481,2328366.41,2295549.7
2025,1,JAN,2025-01-03,Germany,State (FIR),FTFM,2372543,2325485.79,2275348.88
2025,1,JAN,2025-01-03,Germany,State (FIR),SFR,2327445,2284148.32,2235832.26
2025,1,JAN,2025-01-03,Greece,State (FIR),CPF,1077613,1074559.92,1059543.38
2025,1,JAN,2025-01-03,Greece,State (FIR),FTFM,1075144,1065073.56,1045876.12
2025,1,JAN,2025-01-03,Greece,State (FIR),SFR,1019362,1011907.95,995321.11
2025,1,JAN,2025-01-03,Hungary,State (FIR),CPF,568093,567089.97,556863.7
2025,1,JAN,2025-01-03,Hungary,State (FIR),FTFM,565360,563006.27,550655.29
2025,1,JAN,2025-01-03,Hungary,State (FIR),SFR,539884,537749.88,526071.47
2025,1,JAN,2025-01-03,Ireland,State (FIR),CPF,379432,378987.37,373676.26
2025,1,JAN,2025-01-03,Ireland,State (FIR),FTFM,350581,349622.99,343322.09
2025,1,JAN,2025-01-03,Ireland,State (FIR),SFR,321731,320912.47000000003,315405.71
2025,1,JAN,2025-01-03,Italy,State (FIR),CPF,1916158,1900085.9500000002,1867791.37
2025,1,JAN,2025-01-03,Italy,State (FIR),FTFM,1910977,1881290.3,1840179.94
2025,1,JAN,2025-01-03,Italy,State (FIR),SFR,1899238,1870472.02,1830585.58
2025,1,JAN,2025-01-03,Latvia,State (FIR),CPF,90573,90223.64,84285.59
2025,1,JAN,2025-01-03,Latvia,State (FIR),FTFM,92149,91577.25,85797.8
2025,1,JAN,2025-01-03,Latvia,State (FIR),SFR,86644,86190.13,80934.29000000001
2025,1,JAN,2025-01-03,Lithuania,State (FIR),CPF,72519,72372.99,65578.28
2025,1,JAN,2025-01-03,Lithuania,State (FIR),FTFM,74390,74136.98,66169.5
2025,1,JAN,2025-01-03,Lithuania,State (FIR),SFR,69962,69753.8,62650.58
2025,1,JAN,2025-01-03,Malta,State (FIR),CPF,148893,148755.81,147107.38
2025,1,JAN,2025-01-03,Malta,State (FIR),FTFM,151587,151426.31,149674.24
2025,1,JAN,2025-01-03,Malta,State (FIR),SFR,141931,141867.44,140461.23
2025,1,JAN,2025-01-03,Moldova,State (FIR),CPF,2714,2709.13,2242.68
2025,1,JAN,2025-01-03,Moldova,State (FIR),FTFM,1165,1156.48,922.71
2025,1,JAN,2025-01-03,Moldova,State (FIR),SFR,1194,1184.5,947.79
2025,1,JAN,2025-01-03,Morocco,State (FIR),CPF,978445,974202.53,963008.85
2025,1,JAN,2025-01-03,Morocco,State (FIR),FTFM,977576,967317.16,954977.28
2025,1,JAN,2025-01-03,Morocco,State (FIR),SFR,962559,953354.64,941214.49
2025,1,JAN,2025-01-03,NEFAB,FAB (FIR),CPF,687135,676283.64,665124.01
2025,1,JAN,2025-01-03,NEFAB,FAB (FIR),FTFM,680009,669451.3,656668.8200000001
2025,1,JAN,2025-01-03,NEFAB,FAB (FIR),SFR,642275,632209.84,620464.11
2025,1,JAN,2025-01-03,Netherlands,State (FIR),CPF,470043,466671.05,457659.62
2025,1,JAN,2025-01-03,Netherlands,State (FIR),FTFM,475241,468309.67,455563.72000000003
2025,1,JAN,2025-01-03,Netherlands,State (FIR),SFR,461013,454588.19,442436.59
2025,1,JAN,2025-01-03,North Macedonia,State (FIR),CPF,69422,69323.55,68159.7
2025,1,JAN,2025-01-03,North Macedonia,State (FIR),FTFM,70030,69860.33,68078.05
2025,1,JAN,2025-01-03,North Macedonia,State (FIR),SFR,66652,66534.22,64902.630000000005
2025,1,JAN,2025-01-03,Norway,State (FIR),CPF,380414,377475.84,374073.85000000003
2025,1,JAN,2025-01-03,Norway,State (FIR),FTFM,375484,372602.03,368039.25
2025,1,JAN,2025-01-03,Norway,State (FIR),SFR,353984,351267,347065.88
2025,1,JAN,2025-01-03,Poland,State (FIR),CPF,603361,598965.6900000001,574148.63
2025,1,JAN,2025-01-03,Poland,State (FIR),FTFM,611565,603351,573193.52
2025,1,JAN,2025-01-03,Poland,State (FIR),SFR,590546,583043.6,556072.89
2025,1,JAN,2025-01-03,Portugal (Continental),State (FIR),CPF,895124,892812.34,882792.92
2025,1,JAN,2025-01-03,Portugal (Continental),State (FIR),FTFM,880427,876187.49,864957.26
2025,1,JAN,2025-01-03,Portugal (Continental),State (FIR),SFR,867727,863988.99,853550.6900000001
2025,1,JAN,2025-01-03,Romania,State (FIR),CPF,901749,900015.1900000001,870741.1900000001
2025,1,JAN,2025-01-03,Romania,State (FIR),FTFM,887893,886017.3,854769.16
2025,1,JAN,2025-01-03,Romania,State (FIR),SFR,844030,842302.18,813476.53
2025,1,JAN,2025-01-03,SES Area (RP2),Area (FIR),CPF,23403915,23015311.57,22788211.32
2025,1,JAN,2025-01-03,SES Area (RP2),Area (FIR),FTFM,23389284,22737633.69,22454784.99
2025,1,JAN,2025-01-03,SES Area (RP2),Area (FIR),SFR,22834952,22223691.19,21953578.22
2025,1,JAN,2025-01-03,SES Area (RP3),Area (FIR),CPF,21627100,21295363.15,21076192.85
2025,1,JAN,2025-01-03,SES Area (RP3),Area (FIR),FTFM,21637635,21071655.43,20800388.89
2025,1,JAN,2025-01-03,SES Area (RP3),Area (FIR),SFR,21141483,20609561.17,20350692.11
2025,1,JAN,2025-01-03,SW FAB,FAB (FIR),CPF,3925509,3879627.1,3831321.88
2025,1,JAN,2025-01-03,SW FAB,FAB (FIR),FTFM,3916496,3838899.0700000003,3780740.9699999997
2025,1,JAN,2025-01-03,SW FAB,FAB (FIR),SFR,3853117,3778405.48,3722255.0700000003
2025,1,JAN,2025-01-03,Serbia and Montenegro,State (FIR),CPF,460705,459866.86,453269.57
2025,1,JAN,2025-01-03,Serbia and Montenegro,State (FIR),FTFM,456286,454899.66000000003,445825.89
2025,1,JAN,2025-01-03,Serbia and Montenegro,State (FIR),SFR,443312,442183.43,433533.77
2025,1,JAN,2025-01-03,Slovakia,State (FIR),CPF,169533,169105.63,162478.92
2025,1,JAN,2025-01-03,Slovakia,State (FIR),FTFM,166585,166093.94,158377.09
2025,1,JAN,2025-01-03,Slovakia,State (FIR),SFR,161106,160583.55000000002,153617.71
2025,1,JAN,2025-01-03,Slovenia,State (FIR),CPF,119708,119641.14,118229.14
2025,1,JAN,2025-01-03,Slovenia,State (FIR),FTFM,118713,118651.01000000001,116855.94
2025,1,JAN,2025-01-03,Slovenia,State (FIR),SFR,115172,115111.16,113392.04000000001
2025,1,JAN,2025-01-03,Spain,State (FIR),CPF,3029353,2993826.41,2947500.86
2025,1,JAN,2025-01-03,Spain,State (FIR),FTFM,3035925,2972000.63,2915667.14
2025,1,JAN,2025-01-03,Spain,State (FIR),SFR,2980641,2918862.87,2864118.66
2025,1,JAN,2025-01-03,Spain (Canarias),State (FIR),CPF,427137,424346.47000000003,417846.77
2025,1,JAN,2025-01-03,Spain (Canarias),State (FIR),FTFM,418157,411959.69,402324.35000000003
2025,1,JAN,2025-01-03,Spain (Canarias),State (FIR),SFR,389352,383226.85000000003,373734.05
2025,1,JAN,2025-01-03,Spain (Continental),State (FIR),CPF,2602216,2569479.94,2529654.09
2025,1,JAN,2025-01-03,Spain (Continental),State (FIR),FTFM,2617768,2560040.94,2513342.79
2025,1,JAN,2025-01-03,Spain (Continental),State (FIR),SFR,2591289,2535636.02,2490384.61
2025,1,JAN,2025-01-03,Sweden,State (FIR),CPF,505107,503955.61,497889.99
2025,1,JAN,2025-01-03,Sweden,State (FIR),FTFM,507358,503848.78,494989.84
2025,1,JAN,2025-01-03,Sweden,State (FIR),SFR,498735,495287.12,486988.46
2025,1,JAN,2025-01-03,Switzerland,State (FIR),CPF,288880,287033.69,279025.72000000003
2025,1,JAN,2025-01-03,Switzerland,State (FIR),FTFM,300079,295030.18,283127.77
2025,1,JAN,2025-01-03,Switzerland,State (FIR),SFR,298254,293832.75,282295.91000000003
2025,1,JAN,2025-01-03,Türkiye,State (FIR),CPF,2799180,2753332.43,2681076.62
2025,1,JAN,2025-01-03,Türkiye,State (FIR),FTFM,2949416,2853656.4699999997,2774316.34
2025,1,JAN,2025-01-03,Türkiye,State (FIR),SFR,2767800,2683400.74,2610434.45
2025,1,JAN,2025-01-03,UK (Continental),State (FIR),CPF,1772965,1746335.69,1708319.22
2025,1,JAN,2025-01-03,UK (Continental),State (FIR),FTFM,1745283,1696983.9300000002,1648291.31
2025,1,JAN,2025-01-03,UK (Continental),State (FIR),SFR,1680015,1635993.8399999999,1589928.67
2025,1,JAN,2025-01-03,UK-Ireland FAB,FAB (FIR),CPF,2154078,2122101.27,2083564.9
2025,1,JAN,2025-01-03,UK-Ireland FAB,FAB (FIR),FTFM,2097279,2041361.73,1992950.9500000002
2025,1,JAN,2025-01-03,UK-Ireland FAB,FAB (FIR),SFR,2003280,1952229.38,1906770.3
2025,1,JAN,2025-01-04,Albania,State (FIR),CPF,104142,103720.22,101548.84
2025,1,JAN,2025-01-04,Albania,State (FIR),FTFM,108466,107365.72,103718.53
2025,1,JAN,2025-01-04,Albania,State (FIR),SFR,100747,99792.23,96326.51
2025,1,JAN,2025-01-04,Armenia,State (FIR),CPF,48143,47863.57,46193.97
2025,1,JAN,2025-01-04,Armenia,State (FIR),FTFM,48660,48366.4,46408.98
2025,1,JAN,2025-01-04,Armenia,State (FIR),SFR,46621,46253.4,44410.82
2025,1,JAN,2025-01-04,Austria,State (FIR),CPF,646997,645940.47,636042.1900000001
2025,1,JAN,2025-01-04,Austria,State (FIR),FTFM,649697,647572.73,633721.9400000001
2025,1,JAN,2025-01-04,Austria,State (FIR),SFR,626942,624940.21,611865.27
2025,1,JAN,2025-01-04,BLUE MED FAB,FAB (FIR),CPF,3485258,3460946.39,3410325.27
2025,1,JAN,2025-01-04,BLUE MED FAB,FAB (FIR),FTFM,3496852,3451667.63,3389385.44
2025,1,JAN,2025-01-04,BLUE MED FAB,FAB (FIR),SFR,3409090,3368853.2800000003,3310619.72
2025,1,JAN,2025-01-04,Baltic FAB,FAB (FIR),CPF,664545,659771.73,632070.61
2025,1,JAN,2025-01-04,Baltic FAB,FAB (FIR),FTFM,673207,662605.15,629080.49
2025,1,JAN,2025-01-04,Baltic FAB,FAB (FIR),SFR,648644,639148.75,607966.46
2025,1,JAN,2025-01-04,Belgium,State (FIR),CPF,417759,416298.36,406796.9
2025,1,JAN,2025-01-04,Belgium,State (FIR),FTFM,444626,439631.3,423506.9
2025,1,JAN,2025-01-04,Belgium,State (FIR),SFR,440675,436184.89,420867.92
2025,1,JAN,2025-01-04,Bosnia and Herzegovina,State (FIR),CPF,260855,260681.9,257655.62
2025,1,JAN,2025-01-04,Bosnia and Herzegovina,State (FIR),FTFM,266900,266670.95,262848.14
2025,1,JAN,2025-01-04,Bosnia and Herzegovina,State (FIR),SFR,258879,258696.79,254944.46
2025,1,JAN,2025-01-04,Bulgaria,State (FIR),CPF,734065,732787.47,711473.1
2025,1,JAN,2025-01-04,Bulgaria,State (FIR),FTFM,717385,714808.47,691890.5700000001
2025,1,JAN,2025-01-04,Bulgaria,State (FIR),SFR,682993,680558.8,659109.4400000001
2025,1,JAN,2025-01-04,Croatia,State (FIR),CPF,444800,444250.97000000003,439077.69
2025,1,JAN,2025-01-04,Croatia,State (FIR),FTFM,448414,447613.38,441272.69
2025,1,JAN,2025-01-04,Croatia,State (FIR),SFR,428919,428380.49,422479.64
2025,1,JAN,2025-01-04,Cyprus,State (FIR),CPF,286644,284542.05,274194.04
2025,1,JAN,2025-01-04,Cyprus,State (FIR),FTFM,290388,285362.84,274646.8
2025,1,JAN,2025-01-04,Cyprus,State (FIR),SFR,273962,269374.44,259761.69
2025,1,JAN,2025-01-04,Czech Republic,State (FIR),CPF,350297,349334.33,342471.94
2025,1,JAN,2025-01-04,Czech Republic,State (FIR),FTFM,348213,346447.17,336706.19
2025,1,JAN,2025-01-04,Czech Republic,State (FIR),SFR,332689,331078.16000000003,322121.91000000003
2025,1,JAN,2025-01-04,DANUBE FAB,FAB (FIR),CPF,1641790,1637494.28,1588321.21
2025,1,JAN,2025-01-04,DANUBE FAB,FAB (FIR),FTFM,1606957,1600236.33,1548635.52
2025,1,JAN,2025-01-04,DANUBE FAB,FAB (FIR),SFR,1521247,1514957.03,1466760.4
2025,1,JAN,2025-01-04,DK-SE FAB,FAB (FIR),CPF,767019,765778.1900000001,757580.22
2025,1,JAN,2025-01-04,DK-SE FAB,FAB (FIR),FTFM,766052,761680.61,749482.98
2025,1,JAN,2025-01-04,DK-SE FAB,FAB (FIR),SFR,751014,747088.37,735865.05
2025,1,JAN,2025-01-04,Denmark,State (FIR),CPF,262096,261899.37,259506.66
2025,1,JAN,2025-01-04,Denmark,State (FIR),FTFM,262224,261424.61000000002,257187.26
2025,1,JAN,2025-01-04,Denmark,State (FIR),SFR,256226,255520.43,251528.24
2025,1,JAN,2025-01-04,EUROCONTROL Area (PRR),Area (FIR),CPF,29484396,28862201.82,28704598.97
2025,1,JAN,2025-01-04,EUROCONTROL Area (PRR),Area (FIR),FTFM,29645656,28682256.01,28462775.2
2025,1,JAN,2025-01-04,EUROCONTROL Area (PRR),Area (FIR),SFR,28842140,27945281.2,27731008.34
2025,1,JAN,2025-01-04,Estonia,State (FIR),CPF,87295,87066.13,82145.2
2025,1,JAN,2025-01-04,Estonia,State (FIR),FTFM,86467,86258.47,81384.24
2025,1,JAN,2025-01-04,Estonia,State (FIR),SFR,79253,79069.21,74524.90000000001
2025,1,JAN,2025-01-04,FAB CE,FAB (FIR),CPF,2549721,2539682.76,2502024.29
2025,1,JAN,2025-01-04,FAB CE,FAB (FIR),FTFM,2551898,2536348.19,2489088.83
2025,1,JAN,2025-01-04,FAB CE,FAB (FIR),SFR,2450359,2435980.23,2391815.02
2025,1,JAN,2025-01-04,FAB CE (SES RP1),FAB (FIR),CPF,1843139,1835246.94,1804374.4300000002
2025,1,JAN,2025-01-04,FAB CE (SES RP1),FAB (FIR),FTFM,1833938,1821400.85,1782363.5
2025,1,JAN,2025-01-04,FAB CE (SES RP1),FAB (FIR),SFR,1759720,1747932.62,1711593.38
2025,1,JAN,2025-01-04,FAB CE (SES RP2),FAB (FIR),CPF,2287777,2278503.41,2243287.81
2025,1,JAN,2025-01-04,FAB CE (SES RP2),FAB (FIR),FTFM,2282904,2268448.4,2224161.77
2025,1,JAN,2025-01-04,FAB CE (SES RP2),FAB (FIR),SFR,2189337,2175914.95,2134744.47
2025,1,JAN,2025-01-04,FABEC,FAB (FIR),CPF,7815583,7715257.58,7611483.14
2025,1,JAN,2025-01-04,FABEC,FAB (FIR),FTFM,7914706,7684984.79,7550547.12
2025,1,JAN,2025-01-04,FABEC,FAB (FIR),SFR,7784255,7570259.57,7440461.02
2025,1,JAN,2025-01-04,Finland,State (FIR),CPF,151244,150936.81,146839.2
2025,1,JAN,2025-01-04,Finland,State (FIR),FTFM,150953,150228.39,145828.49
2025,1,JAN,2025-01-04,Finland,State (FIR),SFR,143129,142411.99,138106.94
2025,1,JAN,2025-01-04,France,State (FIR),CPF,4382628,4327949.61,4256563.29
2025,1,JAN,2025-01-04,France,State (FIR),FTFM,4410252,4283754.52,4196531.61
2025,1,JAN,2025-01-04,France,State (FIR),SFR,4352482,4234211.16,4149073.41
2025,1,JAN,2025-01-04,Georgia,State (FIR),CPF,243930,243043.33000000002,229128.31
2025,1,JAN,2025-01-04,Georgia,State (FIR),FTFM,230683,229187.59,217318.93
2025,1,JAN,2025-01-04,Georgia,State (FIR),SFR,216997,215790.55000000002,205318
2025,1,JAN,2025-01-04,Germany,State (FIR),CPF,2267698,2254259.93,2220859.39
2025,1,JAN,2025-01-04,Germany,State (FIR),FTFM,2299355,2253008.99,2204286
2025,1,JAN,2025-01-04,Germany,State (FIR),SFR,2235474,2193513.4,2147437.12
2025,1,JAN,2025-01-04,Greece,State (FIR),CPF,1131797,1129074.05,1116021.46
2025,1,JAN,2025-01-04,Greece,State (FIR),FTFM,1133550,1125518.17,1109081.96
2025,1,JAN,2025-01-04,Greece,State (FIR),SFR,1076376,1070064.21,1056054.93
2025,1,JAN,2025-01-04,Hungary,State (FIR),CPF,563962,562996.83,552831.1900000001
2025,1,JAN,2025-01-04,Hungary,State (FIR),FTFM,558782,556933.37,544788.58
2025,1,JAN,2025-01-04,Hungary,State (FIR),SFR,530526,528791.98,517307.98000000004
2025,1,JAN,2025-01-04,Ireland,State (FIR),CPF,349058,348665.83,343892.10000000003
2025,1,JAN,2025-01-04,Ireland,State (FIR),FTFM,323958,322909.68,317253.48
2025,1,JAN,2025-01-04,Ireland,State (FIR),SFR,276215,275471.63,270546.89
2025,1,JAN,2025-01-04,Italy,State (FIR),CPF,1867080,1853020.04,1822812.3
2025,1,JAN,2025-01-04,Italy,State (FIR),FTFM,1877801,1851728.15,1813024.35
2025,1,JAN,2025-01-04,Italy,State (FIR),SFR,1869027,1844360.4500000002,1807195.8399999999
2025,1,JAN,2025-01-04,Latvia,State (FIR),CPF,93448,93074.61,86993.93000000001
2025,1,JAN,2025-01-04,Latvia,State (FIR),FTFM,92715,92288.18000000001,86374.63
2025,1,JAN,2025-01-04,Latvia,State (FIR),SFR,87584,87180.31,81662.15000000001
2025,1,JAN,2025-01-04,Lithuania,State (FIR),CPF,74311,74135.87,67408.65
